race_cat,educ_cat,death_cat,date,date_start,model,standard_error,segment,mpc,mpc_lower,mpc_upper,mpc_pval,modeled_n_deaths
Hispanic,All levels,Natural opioid,2018-01-31,2018-01-01,0.08798,0.020380000000000002,NA,NA,NA,NA,NA,13.649291983000001
Hispanic,All levels,Natural opioid,2018-02-28,2018-02-01,0.08837999999999999,0.017050000000000003,NA,NA,NA,NA,NA,13.7157072246
Hispanic,All levels,Natural opioid,2018-03-31,2018-03-01,0.08878,0.021360000000000004,NA,NA,NA,NA,NA,13.7826297928
Hispanic,All levels,Natural opioid,2018-04-30,2018-04-01,0.08918,0.02576,NA,NA,NA,NA,NA,13.849439968
Hispanic,All levels,Natural opioid,2018-05-31,2018-05-01,0.08957999999999999,0.02408,NA,NA,NA,NA,NA,13.916449180199999
Hispanic,All levels,Natural opioid,2018-06-30,2018-06-01,0.08997999999999999,0.022289999999999997,NA,NA,NA,NA,NA,13.983344599399999
Hispanic,All levels,Natural opioid,2018-07-31,2018-07-01,0.09039,0.02573,NA,NA,NA,NA,NA,14.049791343599999
Hispanic,All levels,Natural opioid,2018-08-31,2018-08-01,0.09079999999999999,0.02034,NA,NA,NA,NA,NA,14.11635366
Hispanic,All levels,Natural opioid,2018-09-30,2018-09-01,0.09121,0.026520000000000002,NA,NA,NA,NA,NA,14.1828503586
Hispanic,All levels,Natural opioid,2018-10-31,2018-10-01,0.09162000000000001,0.024900000000000002,NA,NA,NA,NA,NA,14.249463449400002
Hispanic,All levels,Natural opioid,2018-11-30,2018-11-01,0.09203,0.01575,NA,NA,NA,NA,NA,14.3160101024
Hispanic,All levels,Natural opioid,2018-12-31,2018-12-01,0.09244,0.024050000000000002,NA,NA,NA,NA,NA,14.3826739676
Hispanic,All levels,Natural opioid,2019-01-31,2019-01-01,0.09286,0.02226,NA,NA,NA,NA,NA,14.4509205586
Hispanic,All levels,Natural opioid,2019-02-28,2019-02-01,0.09328,0.01927,NA,NA,NA,NA,NA,14.518910736
Hispanic,All levels,Natural opioid,2019-03-31,2019-03-01,0.0937,0.026480000000000004,NA,NA,NA,NA,NA,14.587207567000002
Hispanic,All levels,Natural opioid,2019-04-30,2019-04-01,0.09412000000000001,0.02031,NA,NA,NA,NA,NA,14.655436494400002
Hispanic,All levels,Natural opioid,2019-05-31,2019-05-01,0.09455,0.026470000000000004,NA,NA,NA,NA,NA,14.7253427515
Hispanic,All levels,Natural opioid,2019-06-30,2019-06-01,0.09497,0.02315,NA,NA,NA,NA,NA,14.7936231538
Hispanic,All levels,Natural opioid,2019-07-31,2019-07-01,0.0954,0.018150000000000003,NA,NA,NA,NA,NA,14.863486949999999
Hispanic,All levels,Natural opioid,2019-08-31,2019-08-01,0.09583,0.02401,NA,NA,NA,NA,NA,14.9334735151
Hispanic,All levels,Natural opioid,2019-09-30,2019-09-01,0.09626000000000001,0.03208,NA,NA,NA,NA,NA,15.003389706800002
Hispanic,All levels,Natural opioid,2019-10-31,2019-10-01,0.09670000000000001,0.022219999999999997,NA,NA,NA,NA,NA,15.07498848
Hispanic,All levels,Natural opioid,2019-11-30,2019-11-01,0.09713000000000001,0.01814,NA,NA,NA,NA,NA,15.144958340600002
Hispanic,All levels,Natural opioid,2019-12-31,2019-12-01,0.09757,0.02127,NA,NA,NA,NA,NA,15.216611308800001
Hispanic,All levels,Natural opioid,2020-01-31,2020-01-01,0.09801,0.02564,NA,NA,NA,NA,NA,15.2882917506
Hispanic,All levels,Natural opioid,2020-02-29,2020-02-01,0.09845,0.02719,NA,NA,NA,NA,NA,15.359800797
Hispanic,All levels,Natural opioid,2020-03-31,2020-03-01,0.0989,0.02719,NA,NA,NA,NA,NA,15.433095772
Hispanic,All levels,Natural opioid,2020-04-30,2020-04-01,0.09933999999999998,0.022189999999999998,NA,NA,NA,NA,NA,15.504757724599997
Hispanic,All levels,Natural opioid,2020-05-31,2020-05-01,0.09979,0.03138,NA,NA,NA,NA,NA,15.5781081289
Hispanic,All levels,Natural opioid,2020-06-30,2020-06-01,0.10024000000000001,0.02309,NA,NA,NA,NA,NA,15.651386391200003
Hispanic,All levels,Natural opioid,2020-07-31,2020-07-01,0.10069000000000002,0.02717,NA,NA,NA,NA,NA,15.724792541500005
Hispanic,All levels,Natural opioid,2020-08-31,2020-08-01,0.10115,0.02479,NA,NA,NA,NA,NA,15.7997888055
Hispanic,All levels,Natural opioid,2020-09-30,2020-09-01,0.10160000000000001,0.02716,NA,NA,NA,NA,NA,15.873148848000001
Hispanic,All levels,Natural opioid,2020-10-31,2020-10-01,0.10206000000000001,0.0192,NA,NA,NA,NA,NA,15.94820178
Hispanic,All levels,Natural opioid,2020-11-30,2020-11-01,0.10252000000000001,0.02478,NA,NA,NA,NA,NA,16.0231798892
Hispanic,All levels,Opioids,2016-01-31,2016-01-03,0.18924000000000002,0.027839999999999997,0,1.764,1.249,2.283,0,28.842121387200006
Hispanic,All levels,Opioids,2016-02-29,2016-02-01,0.19258,0.03005,NA,NA,NA,NA,NA,29.365819357199996
Hispanic,All levels,Opioids,2016-03-31,2016-03-01,0.19598000000000002,0.04248,NA,NA,NA,NA,NA,29.900206087200004
Hispanic,All levels,Opioids,2016-04-30,2016-04-01,0.19944000000000003,0.039310000000000005,NA,NA,NA,NA,NA,30.443780066400006
Hispanic,All levels,Opioids,2016-05-31,2016-05-01,0.20296000000000003,0.03465000000000001,NA,NA,NA,NA,NA,30.997595725600007
Hispanic,All levels,Opioids,2016-06-30,2016-06-01,0.20654000000000003,0.04034,NA,NA,NA,NA,NA,31.560611136600002
Hispanic,All levels,Opioids,2016-07-31,2016-07-01,0.21018,0.03697999999999999,NA,NA,NA,NA,NA,32.1507385752
Hispanic,All levels,Opioids,2016-08-31,2016-08-01,0.21389000000000002,0.03517,NA,NA,NA,NA,NA,32.7539082604
Hispanic,All levels,Opioids,2016-09-30,2016-09-01,0.21766000000000002,0.03632,NA,NA,NA,NA,NA,33.3663442386
Hispanic,All levels,Opioids,2016-10-31,2016-10-01,0.22151,0.03448,NA,NA,NA,NA,NA,33.993462869300004
Hispanic,All levels,Opioids,2016-11-30,2016-11-01,0.22541000000000003,0.040130000000000006,NA,NA,NA,NA,NA,34.6283362498
Hispanic,All levels,Opioids,2016-12-31,2016-12-01,0.22939,0.03379,NA,NA,NA,NA,NA,35.278002795000006
Hispanic,All levels,Opioids,2017-01-31,2017-01-01,0.23344000000000004,0.03498,NA,NA,NA,NA,NA,35.939775771200004
Hispanic,All levels,Opioids,2017-02-28,2017-02-01,0.23756000000000002,0.03372,NA,NA,NA,NA,NA,36.609853719200004
Hispanic,All levels,Opioids,2017-03-31,2017-03-01,0.24175000000000002,0.0378,NA,NA,NA,NA,NA,37.295870045
Hispanic,All levels,Opioids,2017-04-30,2017-04-01,0.24601000000000003,0.04533,NA,NA,NA,NA,NA,37.992773298900005
Hispanic,All levels,Opioids,2017-05-31,2017-05-01,0.25035,0.045279999999999994,NA,NA,NA,NA,NA,38.704763413500004
Hispanic,All levels,Opioids,2017-06-30,2017-06-01,0.25477,0.0393,NA,NA,NA,NA,NA,39.429214089199995
Hispanic,All levels,Opioids,2017-07-31,2017-07-01,0.25927,0.04333000000000001,NA,NA,NA,NA,NA,40.139351736
Hispanic,All levels,Opioids,2017-08-31,2017-08-01,0.26384,0.04331000000000001,NA,NA,NA,NA,NA,40.8612675376
Hispanic,All levels,Opioids,2017-09-30,2017-09-01,0.26849,0.04378,NA,NA,NA,NA,NA,41.5956065127
Hispanic,All levels,Opioids,2017-10-31,2017-10-01,0.27323,0.040810000000000006,NA,NA,NA,NA,NA,42.34486298859999
Hispanic,All levels,Opioids,2017-11-30,2017-11-01,0.27805,0.044219999999999995,NA,NA,NA,NA,NA,43.10655306300001
Hispanic,All levels,Opioids,2017-12-31,2017-12-01,0.28296000000000004,0.04277,NA,NA,NA,NA,NA,43.88320812960001
Hispanic,All levels,Opioids,2018-01-31,2018-01-01,0.28795000000000004,0.04324,NA,NA,NA,NA,NA,44.67280775750001
Hispanic,All levels,Opioids,2018-02-28,2018-02-01,0.29303,0.04024,NA,NA,NA,NA,NA,45.475375515100005
Hispanic,All levels,Opioids,2018-03-31,2018-03-01,0.2982,0.038650000000000004,NA,NA,NA,NA,NA,46.29398743200001
Hispanic,All levels,Opioids,2018-04-30,2018-04-01,0.30346,0.04507,NA,NA,NA,NA,NA,47.126609696
Hispanic,All levels,Opioids,2018-05-31,2018-05-01,0.30882000000000004,0.039150000000000004,NA,NA,NA,NA,NA,47.975863315800005
Hispanic,All levels,Opioids,2018-06-30,2018-06-01,0.31426,0.044579999999999995,NA,NA,NA,NA,NA,48.8375847278
Hispanic,All levels,Opioids,2018-07-31,2018-07-01,0.31981000000000004,0.04814,NA,NA,NA,NA,NA,49.7097441044
Hispanic,All levels,Opioids,2018-08-31,2018-08-01,0.32545,0.0477,NA,NA,NA,NA,NA,50.59655615250001
Hispanic,All levels,Opioids,2018-09-30,2018-09-01,0.33118999999999993,0.048979999999999996,NA,NA,NA,NA,NA,51.49893882539999
Hispanic,All levels,Opioids,2018-10-31,2018-10-01,0.33703999999999995,0.046810000000000004,NA,NA,NA,NA,NA,52.41911330479999
Hispanic,All levels,Opioids,2018-11-30,2018-11-01,0.34298,0.045459999999999993,NA,NA,NA,NA,NA,53.3533102784
Hispanic,All levels,Opioids,2018-12-31,2018-12-01,0.34903999999999996,0.041650000000000006,NA,NA,NA,NA,NA,54.306885781599995
Hispanic,All levels,Opioids,2019-01-31,2019-01-01,0.35518999999999995,0.04766,NA,NA,NA,NA,NA,55.27484894689999
Hispanic,All levels,Opioids,2019-02-28,2019-02-01,0.36146,0.04588,NA,NA,NA,NA,NA,56.260779102
Hispanic,All levels,Opioids,2019-03-31,2019-03-01,0.36784,0.05179,NA,NA,NA,NA,NA,57.265298094399995
Hispanic,All levels,Opioids,2019-04-30,2019-04-01,0.37433,0.044489999999999995,1,6.821,5.445,8.214,0,58.286969219599996
Hispanic,All levels,Opioids,2019-05-31,2019-05-01,0.39986000000000005,0.05634,NA,NA,NA,NA,NA,62.2747282138
Hispanic,All levels,Opioids,2019-06-30,2019-06-01,0.42713,0.05485000000000001,NA,NA,NA,NA,NA,66.5346978802
Hispanic,All levels,Opioids,2019-07-31,2019-07-01,0.45626,0.057050000000000003,NA,NA,NA,NA,NA,71.086106455
Hispanic,All levels,Opioids,2019-08-31,2019-08-01,0.4873800000000001,0.05985000000000001,NA,NA,NA,NA,NA,75.94987291860001
Hispanic,All levels,Opioids,2019-09-30,2019-09-01,0.52063,0.059840000000000004,NA,NA,NA,NA,NA,81.14704740340001
Hispanic,All levels,Opioids,2019-10-31,2019-10-01,0.55613,0.054430000000000006,NA,NA,NA,NA,NA,86.697552672
Hispanic,All levels,Opioids,2019-11-30,2019-11-01,0.59407,0.05878,NA,NA,NA,NA,NA,92.63013900339999
Hispanic,All levels,Opioids,2019-12-31,2019-12-01,0.6345799999999999,0.05441000000000001,NA,NA,NA,NA,NA,98.96645694719999
Hispanic,All levels,Opioids,2020-01-31,2020-01-01,0.67787,0.06379000000000001,NA,NA,NA,NA,NA,105.7389483622
Hispanic,All levels,Opioids,2020-02-29,2020-02-01,0.7241,0.06813000000000001,NA,NA,NA,NA,NA,112.971373866
Hispanic,All levels,Opioids,2020-03-31,2020-03-01,0.77349,0.06812000000000001,NA,NA,NA,NA,NA,120.70116530519999
Hispanic,All levels,Opioids,2020-04-30,2020-04-01,0.8262400000000001,0.06900999999999999,NA,NA,NA,NA,NA,128.95763058560001
Hispanic,All levels,Opioids,2020-05-31,2020-05-01,0.8826,0.07525000000000001,NA,NA,NA,NA,NA,137.781723966
Hispanic,All levels,Opioids,2020-06-30,2020-06-01,0.9428000000000001,0.08101,NA,NA,NA,NA,NA,147.207971764
Hispanic,All levels,Opioids,2020-07-31,2020-07-01,1.0070999999999999,0.08349000000000001,NA,NA,NA,NA,NA,157.27915948499998
Hispanic,All levels,Opioids,2020-08-31,2020-08-01,1.0757899999999998,0.08347,2,-6.606,-17.985,6.353,0.29597,168.04008699029995
Hispanic,All levels,Opioids,2020-09-30,2020-09-01,1.00473,0.08172000000000001,NA,NA,NA,NA,NA,156.97075631939998
Hispanic,All levels,Opioids,2020-10-31,2020-10-01,0.93836,0.07706000000000002,NA,NA,NA,NA,NA,146.63094868
Hispanic,All levels,Opioids,2020-11-30,2020-11-01,0.8763700000000001,0.07462000000000002,NA,NA,NA,NA,NA,136.9706804477
Hispanic,All levels,Synthetic opioid,2016-01-31,2016-01-03,0.038110000000000005,0.00928,0,4.206,3.157,5.266,0,5.8083557708
Hispanic,All levels,Synthetic opioid,2016-02-29,2016-02-01,0.03971,0.011359999999999999,NA,NA,NA,NA,NA,6.0552325614
Hispanic,All levels,Synthetic opioid,2016-03-31,2016-03-01,0.04138,0.02452,NA,NA,NA,NA,NA,6.3132489432000005
Hispanic,All levels,Synthetic opioid,2016-04-30,2016-04-01,0.043120000000000006,0.02072,NA,NA,NA,NA,NA,6.5821088872
Hispanic,All levels,Synthetic opioid,2016-05-31,2016-05-01,0.04493,0.01464,NA,NA,NA,NA,NA,6.862051517299999
Hispanic,All levels,Synthetic opioid,2016-06-30,2016-06-01,0.04682,0.01463,NA,NA,NA,NA,NA,7.154390497800001
Hispanic,All levels,Synthetic opioid,2016-07-31,2016-07-01,0.04879,0.013070000000000002,NA,NA,NA,NA,NA,7.4632911556
Hispanic,All levels,Synthetic opioid,2016-08-31,2016-08-01,0.05084,0.0146,NA,NA,NA,NA,NA,7.785350862400001
Hispanic,All levels,Synthetic opioid,2016-09-30,2016-09-01,0.05298,0.01598,NA,NA,NA,NA,NA,8.1216067158
Hispanic,All levels,Synthetic opioid,2016-10-31,2016-10-01,0.05521,0.018430000000000002,NA,NA,NA,NA,NA,8.4726607603
Hispanic,All levels,Synthetic opioid,2016-11-30,2016-11-01,0.057530000000000005,0.01722,NA,NA,NA,NA,NA,8.837976063400001
Hispanic,All levels,Synthetic opioid,2016-12-31,2016-12-01,0.05995,0.020560000000000002,NA,NA,NA,NA,NA,9.219740475
Hispanic,All levels,Synthetic opioid,2017-01-31,2017-01-01,0.062479999999999994,0.018370000000000004,NA,NA,NA,NA,NA,9.6192477304
Hispanic,All levels,Synthetic opioid,2017-02-28,2017-02-01,0.0651,0.01451,NA,NA,NA,NA,NA,10.032419082000002
Hispanic,All levels,Synthetic opioid,2017-03-31,2017-03-01,0.06784,0.0205,NA,NA,NA,NA,NA,10.465984793599999
Hispanic,All levels,Synthetic opioid,2017-04-30,2017-04-01,0.07070000000000001,0.02048,NA,NA,NA,NA,NA,10.918617423000002
Hispanic,All levels,Synthetic opioid,2017-05-31,2017-05-01,0.07367000000000001,0.02241,NA,NA,NA,NA,NA,11.389574278700003
Hispanic,All levels,Synthetic opioid,2017-06-30,2017-06-01,0.07677000000000002,0.01938,NA,NA,NA,NA,NA,11.881229209200002
Hispanic,All levels,Synthetic opioid,2017-07-31,2017-07-01,0.08,0.01938,NA,NA,NA,NA,NA,12.385344
Hispanic,All levels,Synthetic opioid,2017-08-31,2017-08-01,0.08336,0.02501,NA,NA,NA,NA,NA,12.9100790704
Hispanic,All levels,Synthetic opioid,2017-09-30,2017-09-01,0.08687,0.02327,NA,NA,NA,NA,NA,13.458267860100001
Hispanic,All levels,Synthetic opioid,2017-10-31,2017-10-01,0.09052,0.024139999999999998,NA,NA,NA,NA,NA,14.028682786400001
Hispanic,All levels,Synthetic opioid,2017-11-30,2017-11-01,0.09433,0.027370000000000002,NA,NA,NA,NA,NA,14.6241364878
Hispanic,All levels,Synthetic opioid,2017-12-31,2017-12-01,0.0983,0.02579,NA,NA,NA,NA,NA,15.244979357999998
Hispanic,All levels,Synthetic opioid,2018-01-31,2018-01-01,0.10243000000000001,0.030229999999999996,NA,NA,NA,NA,NA,15.891077265500002
Hispanic,All levels,Synthetic opioid,2018-02-28,2018-02-01,0.10674000000000002,0.03157,NA,NA,NA,NA,NA,16.5649987458
Hispanic,All levels,Synthetic opioid,2018-03-31,2018-03-01,0.11123000000000001,0.02231,NA,NA,NA,NA,NA,17.267874654800003
Hispanic,All levels,Synthetic opioid,2018-04-30,2018-04-01,0.11591,0.02807,NA,NA,NA,NA,NA,18.000544816
Hispanic,All levels,Synthetic opioid,2018-05-31,2018-05-01,0.12079000000000002,0.023209999999999998,NA,NA,NA,NA,NA,18.764991030100006
Hispanic,All levels,Synthetic opioid,2018-06-30,2018-06-01,0.12586999999999998,0.0232,NA,NA,NA,NA,NA,19.5608311261
Hispanic,All levels,Synthetic opioid,2018-07-31,2018-07-01,0.13116,0.02804,NA,NA,NA,NA,NA,20.3868860784
Hispanic,All levels,Synthetic opioid,2018-08-31,2018-08-01,0.13668,0.0328,NA,NA,NA,NA,NA,21.249154386
Hispanic,All levels,Synthetic opioid,2018-09-30,2018-09-01,0.14243000000000003,0.034030000000000005,NA,NA,NA,NA,NA,22.147389283800003
Hispanic,All levels,Synthetic opioid,2018-10-31,2018-10-01,0.14842000000000002,0.02572,NA,NA,NA,NA,NA,23.083446465400005
Hispanic,All levels,Synthetic opioid,2018-11-30,2018-11-01,0.15466000000000002,0.03278,NA,NA,NA,NA,NA,24.0586126528
Hispanic,All levels,Synthetic opioid,2018-12-31,2018-12-01,0.16116999999999998,0.02945,NA,NA,NA,NA,NA,25.076325869299996
Hispanic,All levels,Synthetic opioid,2019-01-31,2019-01-01,0.16794000000000003,0.03277,NA,NA,NA,NA,NA,26.134908449400005
Hispanic,All levels,Synthetic opioid,2019-02-28,2019-02-01,0.17501000000000003,0.03147,1,9.426,7.942,10.931,0,27.240078987000004
Hispanic,All levels,Synthetic opioid,2019-03-31,2019-03-01,0.19151,0.036899999999999995,NA,NA,NA,NA,NA,29.814259564100002
Hispanic,All levels,Synthetic opioid,2019-04-30,2019-04-01,0.20956000000000002,0.03211000000000001,NA,NA,NA,NA,NA,32.630612747200004
Hispanic,All levels,Synthetic opioid,2019-05-31,2019-05-01,0.22931000000000001,0.03958,NA,NA,NA,NA,NA,35.713044382300005
Hispanic,All levels,Synthetic opioid,2019-06-30,2019-06-01,0.25093,0.04258,NA,NA,NA,NA,NA,39.0877525322
Hispanic,All levels,Synthetic opioid,2019-07-31,2019-07-01,0.27458000000000005,0.048459999999999996,NA,NA,NA,NA,NA,42.78004451500001
Hispanic,All levels,Synthetic opioid,2019-08-31,2019-08-01,0.30046,0.04583,NA,NA,NA,NA,NA,46.8215741662
Hispanic,All levels,Synthetic opioid,2019-09-30,2019-09-01,0.32878,0.04758,NA,NA,NA,NA,NA,51.2446963204
Hispanic,All levels,Synthetic opioid,2019-10-31,2019-10-01,0.35977,0.044899999999999995,NA,NA,NA,NA,NA,56.086128288
Hispanic,All levels,Synthetic opioid,2019-11-30,2019-11-01,0.39369,0.04669,NA,NA,NA,NA,NA,61.38596364779999
Hispanic,All levels,Synthetic opioid,2019-12-31,2019-12-01,0.43080000000000007,0.04712,NA,NA,NA,NA,NA,67.18577587200001
Hispanic,All levels,Synthetic opioid,2020-01-31,2020-01-01,0.47140000000000004,0.05169000000000001,NA,NA,NA,NA,NA,73.532300084
Hispanic,All levels,Synthetic opioid,2020-02-29,2020-02-01,0.5158400000000001,0.05944,NA,NA,NA,NA,NA,80.4794275584
Hispanic,All levels,Synthetic opioid,2020-03-31,2020-03-01,0.56446,0.05587,NA,NA,NA,NA,NA,88.08256056079999
Hispanic,All levels,Synthetic opioid,2020-04-30,2020-04-01,0.61767,0.059070000000000004,NA,NA,NA,NA,NA,96.4045067823
Hispanic,All levels,Synthetic opioid,2020-05-31,2020-05-01,0.67589,0.06533,NA,NA,NA,NA,NA,105.5124511799
Hispanic,All levels,Synthetic opioid,2020-06-30,2020-06-01,0.7396,0.07189000000000001,NA,NA,NA,NA,NA,115.480500548
Hispanic,All levels,Synthetic opioid,2020-07-31,2020-07-01,0.80932,0.07522000000000002,NA,NA,NA,NA,NA,126.39178766200001
Hispanic,All levels,Synthetic opioid,2020-08-31,2020-08-01,0.88561,0.07521000000000001,2,-7.047,-19.37,7.161,0.30722,138.3336724077
Hispanic,All levels,Synthetic opioid,2020-09-30,2020-09-01,0.8232,0.07326000000000002,NA,NA,NA,NA,NA,128.610001296
Hispanic,All levels,Synthetic opioid,2020-10-31,2020-10-01,0.76519,0.07097,NA,NA,NA,NA,NA,119.57088497000001
Hispanic,All levels,Synthetic opioid,2020-11-30,2020-11-01,0.7112799999999999,0.06649000000000001,NA,NA,NA,NA,NA,111.16823440879999
Hispanic,All levels,Unintentional drug poisoning,2016-01-31,2016-01-03,0.39404,0.04777,0,1.642,1.384,1.9,0,60.05574673120001
Hispanic,All levels,Unintentional drug poisoning,2016-02-29,2016-02-01,0.40051000000000003,0.04908,NA,NA,NA,NA,NA,61.0723040334
Hispanic,All levels,Unintentional drug poisoning,2016-03-31,2016-03-01,0.40709,0.05714,NA,NA,NA,NA,NA,62.1087605676
Hispanic,All levels,Unintentional drug poisoning,2016-04-30,2016-04-01,0.41377,0.05711000000000001,NA,NA,NA,NA,NA,63.160463688700005
Hispanic,All levels,Unintentional drug poisoning,2016-05-31,2016-05-01,0.42056000000000004,0.05238,NA,NA,NA,NA,NA,64.23112366160001
Hispanic,All levels,Unintentional drug poisoning,2016-06-30,2016-06-01,0.42747000000000007,0.05743,NA,NA,NA,NA,NA,65.3201047863
Hispanic,All levels,Unintentional drug poisoning,2016-07-31,2016-07-01,0.43449000000000004,0.055850000000000004,NA,NA,NA,NA,NA,66.4629099036
Hispanic,All levels,Unintentional drug poisoning,2016-08-31,2016-08-01,0.44162,0.054240000000000003,NA,NA,NA,NA,NA,67.6271960632
Hispanic,All levels,Unintentional drug poisoning,2016-09-30,2016-09-01,0.44887000000000005,0.053790000000000004,NA,NA,NA,NA,NA,68.8098453477
Hispanic,All levels,Unintentional drug poisoning,2016-10-31,2016-10-01,0.45625,0.05131000000000001,NA,NA,NA,NA,NA,70.0172336875
Hispanic,All levels,Unintentional drug poisoning,2016-11-30,2016-11-01,0.46374,0.05328,NA,NA,NA,NA,NA,71.2414917372
Hispanic,All levels,Unintentional drug poisoning,2016-12-31,2016-12-01,0.47135000000000005,0.04952,NA,NA,NA,NA,NA,72.48915217500002
Hispanic,All levels,Unintentional drug poisoning,2017-01-31,2017-01-01,0.47909,0.05317000000000001,NA,NA,NA,NA,NA,73.7593693207
Hispanic,All levels,Unintentional drug poisoning,2017-02-28,2017-02-01,0.48696000000000006,0.051500000000000004,NA,NA,NA,NA,NA,75.04434402720001
Hispanic,All levels,Unintentional drug poisoning,2017-03-31,2017-03-01,0.49495,0.05423000000000001,NA,NA,NA,NA,NA,76.35818357299999
Hispanic,All levels,Unintentional drug poisoning,2017-04-30,2017-04-01,0.50308,0.05682,NA,NA,NA,NA,NA,77.6936075412
Hispanic,All levels,Unintentional drug poisoning,2017-05-31,2017-05-01,0.51134,0.06136,NA,NA,NA,NA,NA,79.0544985974
Hispanic,All levels,Unintentional drug poisoning,2017-06-30,2017-06-01,0.5197400000000001,0.05922,NA,NA,NA,NA,NA,80.43702057040002
Hispanic,All levels,Unintentional drug poisoning,2017-07-31,2017-07-01,0.52827,0.06524,NA,NA,NA,NA,NA,81.78507093600001
Hispanic,All levels,Unintentional drug poisoning,2017-08-31,2017-08-01,0.53695,0.06193,NA,NA,NA,NA,NA,83.1581928605
Hispanic,All levels,Unintentional drug poisoning,2017-09-30,2017-09-01,0.54576,0.05809,NA,NA,NA,NA,NA,84.5514477648
Hispanic,All levels,Unintentional drug poisoning,2017-10-31,2017-10-01,0.5547200000000001,0.05625,NA,NA,NA,NA,NA,85.96985103040001
Hispanic,All levels,Unintentional drug poisoning,2017-11-30,2017-11-01,0.56383,0.05876,NA,NA,NA,NA,NA,87.41150085780001
Hispanic,All levels,Unintentional drug poisoning,2017-12-31,2017-12-01,0.5730900000000001,0.059800000000000006,NA,NA,NA,NA,NA,88.87838474340002
Hispanic,All levels,Unintentional drug poisoning,2018-01-31,2018-01-01,0.5824999999999999,0.06115,NA,NA,NA,NA,NA,90.36954512499999
Hispanic,All levels,Unintentional drug poisoning,2018-02-28,2018-02-01,0.5920599999999999,0.05799,NA,NA,NA,NA,NA,91.88189205019998
Hispanic,All levels,Unintentional drug poisoning,2018-03-31,2018-03-01,0.60179,0.05725,NA,NA,NA,NA,NA,93.4247441204
Hispanic,All levels,Unintentional drug poisoning,2018-04-30,2018-04-01,0.61167,0.060059999999999995,NA,NA,NA,NA,NA,94.99088299200001
Hispanic,All levels,Unintentional drug poisoning,2018-05-31,2018-05-01,0.62171,0.05793,NA,NA,NA,NA,NA,96.5840100449
Hispanic,All levels,Unintentional drug poisoning,2018-06-30,2018-06-01,0.63192,0.06071,NA,NA,NA,NA,NA,98.2035465576
Hispanic,All levels,Unintentional drug poisoning,2018-07-31,2018-07-01,0.6423,0.07164000000000001,NA,NA,NA,NA,NA,99.836054652
